organism,organ,assay,dataset_title,cell_type,count
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,endothelial cell,1063
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,fibroblast of cardiac tissue,4538
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,lymphocyte,152
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,mast cell,9
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,mural cell,2620
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,myeloid cell,753
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: All cells,unknown,1871
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Cardiomyocytes,cardiac muscle cell,11377
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Endothelial cells,endothelial cell,1063
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Fibroblasts,fibroblast of cardiac tissue,4538
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Lymphoids,lymphocyte,152
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Lymphoids,unknown,4
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Macrophages,myeloid cell,753
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Macrophages,unknown,39
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Mural cells,mural cell,2620
Homo sapiens,heart right ventricle,10x 3' v2,DCM/ACM heart cell atlas: Neuronal cells,cardiac neuron,82
Homo sapiens,heart right ventricle,10x 3' v2,Fibroblasts — Cells of the adult human heart,fibroblast,6139
Homo sapiens,heart right ventricle,10x 3' v2,Heart,adipocyte,3748
Homo sapiens,heart right ventricle,10x 3' v2,Heart,capillary endothelial cell,5571
Homo sapiens,heart right ventricle,10x 3' v2,Heart,cardiac muscle cell,2267
Homo sapiens,heart right ventricle,10x 3' v2,Heart,endothelial cell,3487
Homo sapiens,heart right ventricle,10x 3' v2,Heart,endothelial cell of artery,1258
Homo sapiens,heart right ventricle,10x 3' v2,Heart,endothelial cell of lymphatic vessel,207
Homo sapiens,heart right ventricle,10x 3' v2,Heart,fibroblast,17144
Homo sapiens,heart right ventricle,10x 3' v2,Heart,lymphocyte,1108
Homo sapiens,heart right ventricle,10x 3' v2,Heart,mast cell,63
Homo sapiens,heart right ventricle,10x 3' v2,Heart,mesothelial cell,12
Homo sapiens,heart right ventricle,10x 3' v2,Heart,myeloid cell,4312
Homo sapiens,heart right ventricle,10x 3' v2,Heart,natural killer cell,293
Homo sapiens,heart right ventricle,10x 3' v2,Heart,neuron,318
Homo sapiens,heart right ventricle,10x 3' v2,Heart,pericyte,7397
Homo sapiens,heart right ventricle,10x 3' v2,Heart,regular atrial cardiac myocyte,9
Homo sapiens,heart right ventricle,10x 3' v2,Heart,regular ventricular cardiac myocyte,36559
Homo sapiens,heart right ventricle,10x 3' v2,Heart,smooth muscle cell,1216
Homo sapiens,heart right ventricle,10x 3' v2,Heart,vascular associated smooth muscle cell,187
Homo sapiens,heart right ventricle,10x 3' v2,Heart,vein endothelial cell,504
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,B cell,65
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",285
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",279
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",249
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",84
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",202
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,dendritic cell,118
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,macrophage,1322
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,mast cell,31
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,mature NK T cell,100
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,monocyte,398
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,natural killer cell,283
Homo sapiens,heart right ventricle,10x 3' v2,Immune — Cells of the adult human heart,unknown,74
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,adipocyte,96
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,capillary endothelial cell,383
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,cardiac muscle cell,803
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,endocardial cell,49
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,endothelial cell,64
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,endothelial cell of artery,61
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,fetal cardiomyocyte,8
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,fibroblast,586
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,innate lymphoid cell,282
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,mesothelial cell of epicardium,9
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,myeloid cell,639
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,neuron,49
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,pericyte,307
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,smooth muscle cell,138
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,unknown,47
Homo sapiens,heart right ventricle,10x 3' v2,Integrated adult and foetal hearts,vein endothelial cell,30
Homo sapiens,heart right ventricle,10x 3' v2,Neuronal — Cells of the adult human heart,neural cell,182
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,capillary endothelial cell,3854
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,endothelial cell,597
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,endothelial cell of artery,1014
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,endothelial cell of lymphatic vessel,75
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,mesothelial cell,12
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,pericyte,4938
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,smooth muscle cell,851
Homo sapiens,heart right ventricle,10x 3' v2,Vascular — Cells of the adult human heart,vein endothelial cell,375
Homo sapiens,heart right ventricle,10x 3' v2,Ventricular cardiomyocytes — Cells of the adult human heart,regular ventricular cardiac myocyte,12825
Homo sapiens,heart right ventricle,10x 3' v3,Adipocytes — Cells of the adult human heart,epicardial adipocyte,241
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,B cell,49
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,CD14-positive monocyte,29
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",56
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",253
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",89
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",14
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",257
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,capillary endothelial cell,5171
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,dendritic cell,47
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,endothelial cell,991
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,endothelial cell of artery,2085
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,46
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,epicardial adipocyte,241
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,fibroblast,3551
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,macrophage,739
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,mast cell,189
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,mature NK T cell,73
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,mesothelial cell,8
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,monocyte,51
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,natural killer cell,129
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,neural cell,291
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,pericyte,8614
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,regular ventricular cardiac myocyte,18090
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,smooth muscle cell,1510
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,unknown,4184
Homo sapiens,heart right ventricle,10x 3' v3,All — Cells of the adult human heart,vein endothelial cell,701
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,adipocyte,256
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,endothelial cell,9658
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,endothelial cell of lymphatic vessel,49
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,fibroblast,5669
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,lymphocyte,969
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,mast cell,176
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,mesothelial cell,3
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,mural cell,9010
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,myeloid cell,1067
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,neural cell,357
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,regular atrial cardiac myocyte,5
Homo sapiens,heart right ventricle,10x 3' v3,Combined single cell and single nuclei RNA-Seq data - Heart Global,regular ventricular cardiac myocyte,20640
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: Adipocytes,adipocyte,1390
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,adipocyte,1390
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,cardiac muscle cell,65839
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,cardiac neuron,2665
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,endothelial cell,29406
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,fibroblast of cardiac tissue,35156
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,lymphocyte,5362
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,mast cell,481
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,mural cell,39755
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,myeloid cell,14906
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: All cells,unknown,13209
Homo sapiens,heart right ventricle,10x 3' v3,DCM/ACM heart cell atlas: Cardiomyocytes,cardiac muscle cell,65839
