organism,tissue_general,tissue,assay,dataset_id,collection_id,dataset_title,collection_doi,cell_type,count
Homo sapiens,small intestine,duodenum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,smooth muscle cell,5122
Homo sapiens,small intestine,duodenum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,transit amplifying cell,580
Homo sapiens,small intestine,duodenum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,tuft cell of small intestine,172
Homo sapiens,small intestine,duodenum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vascular associated smooth muscle cell,310
Homo sapiens,small intestine,duodenum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vein endothelial cell,1098
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-negative, CD56-bright natural killer cell, human",26
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-positive, CD56-dim natural killer cell, human",11
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",71
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD8-positive, alpha-beta memory T cell",197
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgA plasma cell,1
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,Langerhans cell,7
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T follicular helper cell,47
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T-helper 17 cell,141
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,TREM2-positive macrophage,32
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,basal cell,9596
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,capillary endothelial cell,177
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,conventional dendritic cell,186
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling basal cell,2167
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"dendritic cell, human",4
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"effector memory CD8-positive, alpha-beta T cell",121
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell,8
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of artery,146
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of lymphatic vessel,82
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,epithelial cell,14370
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,erythrocyte,2
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblast,233
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblast of gingiva,3
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblastic reticular cell,1
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gamma-delta T cell,68
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gastrointestinal tract (lamina propria) macrophage,15
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,germinal center B cell,1
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,glandular cell of esophagus,1057
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,group 3 innate lymphoid cell,49
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,keratinocyte,73604
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,macrophage,115
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mast cell,51
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,memory B cell,375
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,monocyte,98
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mucosal invariant T cell,5
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,naive B cell,249
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD4-positive, alpha-beta T cell",238
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD8-positive, alpha-beta T cell",32
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,pericyte,8
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,precursor B cell,1
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,regulatory T cell,94
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vascular associated smooth muscle cell,57
Homo sapiens,esophagus,epithelium of esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vein endothelial cell,1012
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,BEST4+ enterocyte,409
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-positive, CD56-dim natural killer cell, human",1
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",1
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD8-positive, alpha-beta memory T cell",5
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgA plasma cell,13
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgG plasma cell,11
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgM plasma cell,1
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,TREM2-positive macrophage,1
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,colonocyte,2110
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,conventional dendritic cell,2
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling T cell,1
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,enteroendocrine cell,129
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblast,4
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gamma-delta T cell,15
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,germinal center B cell,31
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,intestinal crypt stem cell,274
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,intestine goblet cell,1175
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,macrophage,2
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,memory B cell,5
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,naive B cell,1
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,transit amplifying cell,481
Homo sapiens,large intestine,epithelium of rectum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,tuft cell of small intestine,5
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-negative, CD56-bright natural killer cell, human",61
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-positive, CD56-dim natural killer cell, human",123
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",296
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD8-positive, alpha-beta memory T cell",1460
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T follicular helper cell,12
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T-helper 17 cell,1045
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,conventional dendritic cell,1
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling T cell,26
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"effector memory CD8-positive, alpha-beta T cell",156
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gamma-delta T cell,1710
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,group 3 innate lymphoid cell,3
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,monocyte,2
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mucosal invariant T cell,9
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD4-positive, alpha-beta T cell",336
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD8-positive, alpha-beta T cell",280
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,plasmablast,1
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"plasmacytoid dendritic cell, human",12
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,regulatory T cell,76
Homo sapiens,small intestine,epithelium of small intestine,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,transit amplifying cell,3
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",4
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T-helper 17 cell,4
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,TREM2-positive macrophage,4
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,afferent neuron,21
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,angiogenic pericyte,10
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,basal cell,525
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,capillary endothelial cell,19
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,conventional dendritic cell,3
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling T cell,1
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling basal cell,73
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell,3
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of artery,11
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of lymphatic vessel,3
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,enteric neuron,4
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,enteroglial cell,97
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,epithelial cell,339
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblast,1098
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblastic reticular cell,9
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gastrointestinal tract (lamina propria) macrophage,1
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,glandular cell of esophagus,205
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,group 3 innate lymphoid cell,1
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,immature pericyte,68
